price,district,metro_name,metro_time,metro_get_type,size,kitchen,floor,floors,constructed,fix,type_of_building,type_of_walls
12000000,156,124,5,1,33,10,14,22,1983,3,5,2
15990000,157,126,7,1,40,10,3,24,2018,2,1,1
11600000,42,38,4,1,37,9,6,16,1984,1,4,2
23500000,42,124,11,1,55,17,10,14,2012,2,1,1
10600000,156,127,3,2,36,9,4,9,1973,5,4,2
49900000,42,38,15,1,90,34,17,22,2003,4,3,2
19000000,156,124,21,1,51,11,4,16,1997,5,2,2
18700000,42,38,7,1,38,7,12,17,1997,4,3,2
23000000,42,38,3,1,49,11,24,33,2007,5,1,2
9600000,156,124,15,1,32,7,6,14,1994,5,4,2
7500000,156,124,12,2,26,7,5,9,1973,2,1,1
12000000,42,38,4,1,37,8,11,16,1976,3,4,2
15500000,39,87,15,1,47,12,25,25,2004,3,3,2
6800000,42,125,17,1,25,7,10,21,2020,2,1,1
10999000,42,38,7,1,32,8,6,9,1970,2,1,1
9200000,157,128,20,1,36,10,15,20,2021,1,1,1
8500000,156,124,5,2,32,8,1,9,1974,3,4,2
10900000,42,38,9,1,32,8,3,9,1970,2,4,2
27500000,42,124,10,1,63,8,4,37,2012,5,3,2
12600000,156,124,13,1,39,9,3,12,1976,2,1,1
13500000,156,124,12,1,38,8,4,12,1976,2,1,1
12900000,157,126,10,1,47,14,2,12,2017,5,3,2
11100000,42,38,11,1,33,7,3,12,1971,3,4,2
10000000,156,127,9,2,34,6,8,9,1997,2,4,2
8500000,156,127,15,1,38,9,9,14,1975,3,5,2
9400000,102,87,15,1,32,6,1,12,1973,5,4,2
13500000,42,125,15,1,42,12,4,21,2020,5,3,1
19000000,42,124,10,1,40,8,9,31,2006,4,3,2
9000000,156,127,15,1,35,9,1,12,1974,2,1,1
14900000,42,124,12,1,37,10,12,16,1978,3,4,2
15500000,39,87,3,2,51,9,13,16,2010,3,4,2
13490000,42,125,17,1,42,15,4,21,2019,2,3,1
7500000,42,125,20,1,24,9,10,21,2020,4,3,1
11400000,156,127,20,1,39,7,14,16,1981,5,4,2
7000000,156,127,3,2,25,6,1,9,1973,3,4,2
12500000,42,38,4,1,37,7,5,16,1976,2,1,1
7990000,156,127,8,2,35,9,1,12,1981,3,5,2
8200000,156,127,4,2,35,6,1,9,1973,2,1,1
9990000,42,38,10,1,31,8,1,12,1972,3,4,2
10800000,42,38,9,1,35,9,1,17,2002,3,3,2
24000000,42,38,14,1,54,10,9,22,2003,2,1,1
8900000,156,127,20,1,36,6,1,9,1973,5,4,2
14800000,39,124,24,1,38,9,2,14,2002,3,4,2
13000000,42,38,12,1,38,9,14,16,1982,3,4,2
7950000,156,124,4,2,33,7,2,9,1975,2,1,1
10500000,42,38,17,1,34,10,1,16,1985,3,4,2
13350000,42,38,10,1,35,9,5,17,2000,5,4,2
11990000,156,124,10,1,39,8,6,12,1976,3,4,2
4891272,158,129,16,1,18,2,8,10,1973,2,1,1
4220664,158,129,16,1,14,2,7,10,1973,5,2,1
17990000,39,124,24,1,55,24,4,7,2018,4,3,1
16700000,156,124,22,1,48,9,5,16,2011,5,2,2
13990000,42,125,12,1,42,10,23,25,2003,3,4,2
10300000,102,87,13,1,32,8,8,9,1982,3,4,1
27200000,42,38,9,1,63,10,7,16,2009,5,3,1
14990000,42,125,14,1,42,10,19,25,2002,2,1,1
14500000,39,124,21,1,51,12,4,14,2004,3,3,2
19000000,159,130,7,1,45,9,4,21,2021,1,1,2
7854000,158,130,10,1,23,9,2,4,1997,4,2,1
7425000,158,130,10,1,27,9,4,4,1997,4,2,1
8928000,158,130,10,1,28,9,3,4,1997,4,2,1
7980000,158,130,10,1,28,9,1,4,1997,4,2,1
8282976,158,129,12,1,34,9,5,10,1997,4,2,1
5570000,158,129,12,1,21,9,1,5,1997,4,2,1
4933201,158,129,16,1,18,2,9,10,1997,4,5,1
4220664,158,130,16,1,14,9,7,10,1997,3,1,1
4862388,158,129,12,1,18,9,3,10,1997,4,1,1
11000000,158,130,4,1,33,9,5,15,1997,2,1,1
24400000,159,130,7,1,51,9,10,21,2021,5,1,2
11600000,159,130,7,1,26,8,12,21,2021,4,1,2
19250000,159,130,7,1,45,12,10,17,2021,2,1,1
10500000,158,131,15,1,35,10,4,12,1969,3,5,2
13600000,159,130,7,1,35,12,15,17,1997,2,1,1
25000000,159,131,13,1,48,14,8,22,2019,4,1,1
11500000,158,130,4,1,34,9,5,15,2019,2,1,1
9600000,158,130,4,1,27,9,5,15,2019,4,3,1
15800000,159,130,3,1,38,7,10,17,2010,3,4,2
12100000,159,130,7,1,34,9,7,11,2020,5,3,1
9500000,158,130,4,1,27,9,5,15,2021,2,1,1
10150000,158,130,11,1,25,9,5,32,1997,2,1,1
9500000,159,131,6,1,34,10,1,14,1971,3,5,2
9750000,160,129,13,1,36,6,1,9,1971,5,1,2
13740000,160,132,16,1,31,5,4,9,1962,2,1,1
13799000,160,132,8,1,36,10,12,16,1976,2,1,1
12800000,159,131,19,1,41,11,1,8,1954,3,2,2
13700000,159,130,20,1,34,8,4,11,1978,4,2,2
10450000,160,132,11,1,33,6,2,9,1970,5,4,2
21000000,159,130,16,1,70,15,10,10,1955,2,1,1
16500000,159,130,8,1,39,10,14,18,1997,5,1,1
11300000,158,130,4,1,31,6,5,5,1963,2,1,1
10500000,158,130,5,1,32,7,2,9,1997,3,5,2
11000000,160,129,10,1,34,8,5,9,1970,2,1,1
11900000,158,131,11,1,31,6,10,12,1972,5,4,2
14700000,159,130,10,1,36,10,9,16,1997,3,5,2
13800000,159,130,8,1,36,10,9,16,1979,2,5,2
13300000,159,131,20,1,41,10,1,8,1997,3,2,2
11899999,158,130,19,1,31,5,8,9,1967,4,5,2
25000000,159,130,15,1,48,15,8,22,2019,4,1,1
14500000,159,130,11,1,38,12,8,19,2021,1,3,1
7200000,158,129,12,1,20,4,1,10,1997,2,1,1
7200000,158,129,16,1,17,3,1,10,1973,2,1,1
26000000,159,130,15,1,48,15,4,22,2019,4,1,1
10900000,160,132,10,1,33,8,3,10,2020,5,3,1
10200000,158,130,17,1,37,8,6,9,1967,2,1,1
12000000,159,130,3,1,25,4,8,12,1997,5,3,1
19000000,159,130,11,1,36,11,17,17,2021,2,3,1
16800000,159,130,11,1,42,14,3,20,2021,3,6,1
11000000,160,132,14,1,33,9,2,9,1971,2,1,1
9300000,159,130,15,1,32,5,1,9,1964,1,5,2
30290000,159,130,5,1,41,19,13,19,1997,5,1,2
20400000,159,130,7,1,40,14,14,21,2021,4,1,2
30300000,159,130,12,1,42,19,13,19,2021,4,1,2
26500000,159,130,6,1,48,21,2,5,2020,1,3,2
19250000,159,130,12,1,45,12,10,17,2021,4,1,2
18900000,159,130,7,1,46,19,9,12,2020,1,1,2
17700000,159,130,7,1,42,14,9,18,2020,1,1,2
30290000,159,130,7,1,44,9,13,21,2021,4,1,2
27500000,159,130,15,1,43,13,5,17,2021,2,1,1
22800000,158,130,2,1,36,15,13,15,2021,4,4,1
19500000,159,130,10,1,46,9,9,12,1997,1,1,1
19500000,159,130,7,1,43,15,18,18,2021,1,1,2
18800000,158,130,10,1,41,9,2,35,1997,2,3,1
17900000,159,131,20,1,46,19,3,19,2021,1,1,2
17900000,159,130,7,1,45,19,3,20,2021,1,1,2
14000000,159,130,4,2,35,11,13,23,2021,1,1,1
5900000,158,130,15,1,20,9,5,6,2021,4,3,1
10300000,159,130,15,1,31,5,5,9,1964,1,5,2
13100000,160,132,12,1,36,9,7,10,2020,2,1,1
11000000,159,130,15,1,32,9,7,12,1971,2,1,1
10800000,159,130,16,1,32,5,4,9,1964,2,1,1
18000000,159,130,13,1,40,14,8,18,2020,1,1,2
30299990,159,130,6,1,44,20,13,19,2021,5,1,2
24339000,159,130,7,1,42,14,5,21,2021,1,1,2
18990000,159,130,10,1,46,19,9,12,2021,1,1,2
16950000,159,130,6,1,38,14,17,17,2010,5,4,2
15300000,159,130,6,1,37,7,9,17,2010,2,1,1
15000000,159,130,7,1,39,6,8,10,1957,1,2,2
22950000,159,130,7,1,45,16,17,21,2021,2,1,1
15600000,159,130,12,1,37,12,6,23,2021,2,1,1
14700000,159,130,8,1,36,10,9,16,1997,2,5,2
21500000,159,130,7,1,45,14,15,19,2021,4,1,2
15000000,160,132,13,1,39,8,4,10,1997,5,4,2
11690000,158,133,10,1,29,5,2,9,1965,5,2,2
14000000,159,130,4,1,32,9,6,12,1966,4,5,2
21800000,159,130,10,1,45,10,4,6,2014,4,3,1
12300000,158,130,22,1,35,8,5,5,1958,5,2,2
10300000,160,129,13,1,32,6,3,9,1971,3,1,2
15000000,159,131,12,1,38,10,11,19,2006,2,1,1
25500000,159,130,7,1,46,20,6,21,2021,4,1,2
16500000,159,130,6,1,38,9,3,17,2010,3,4,2
11800000,159,131,15,1,30,9,9,9,1968,5,2,2
16000000,159,130,7,1,41,9,11,21,2021,1,1,2
9000000,161,134,8,1,20,9,3,5,2021,4,7,1
9950000,162,135,6,2,35,8,13,22,2021,1,1,1
17300000,161,134,15,1,40,11,3,12,2020,5,2,1
24400000,161,131,15,1,49,8,8,38,2015,4,3,1
7500000,161,134,8,1,19,9,4,5,1997,4,2,1
9800000,159,135,11,1,31,6,3,9,1969,3,2,2
14000000,158,133,8,1,37,8,5,16,1981,5,4,2
8499999,89,131,30,2,45,16,4,25,1997,2,1,1
13500000,158,131,10,1,37,7,5,16,1981,3,4,2
13500000,158,133,5,1,38,9,3,22,1990,4,4,2
20189540,162,136,25,1,58,10,12,13,2022,1,1,1
13665000,162,136,25,1,35,9,5,22,1997,2,1,1
13500000,158,133,7,1,37,8,10,16,1981,3,4,2
11200000,159,131,15,1,31,6,4,9,1962,2,1,1
11800000,159,131,6,1,33,6,9,9,1965,3,2,2
9800000,159,131,12,1,29,5,3,9,1969,1,2,2
11800000,159,137,7,1,30,8,6,25,1968,2,1,1
13500000,158,131,14,1,37,8,2,16,1981,3,4,2
10200000,159,131,15,1,32,6,1,5,1965,3,5,2
10400000,159,131,18,1,32,5,8,8,1961,2,1,1
10499000,159,131,6,1,34,7,3,9,1965,2,1,1
9990000,159,131,15,1,31,5,4,9,1966,3,2,2
11900000,159,131,8,1,34,9,5,14,1970,2,1,1
10300000,159,131,20,1,30,6,4,8,1965,3,2,2
9800000,159,137,11,1,29,5,3,9,1969,2,1,1
8900000,159,131,10,1,30,5,11,14,1971,2,1,1
13000000,159,131,8,1,35,8,3,9,1974,3,2,2
10700000,159,131,18,1,32,5,6,9,1964,3,5,3
9950000,159,131,17,1,33,6,8,9,1962,3,5,2
29000000,35,33,13,1,29,9,13,33,1953,5,1,3
6150000,161,134,8,1,18,9,5,5,1997,1,1,1
16550000,161,137,11,1,41,10,4,18,2020,3,2,1
11500000,158,131,7,1,32,6,8,8,1960,4,5,2
5998000,161,134,8,1,18,1,3,5,1997,1,2,1
12700000,159,131,20,1,40,8,2,8,1959,3,2,2
11000000,159,131,19,1,32,6,7,8,1962,3,2,2
9200000,161,137,6,1,30,9,5,5,1962,2,1,1
10500000,161,136,24,1,35,9,3,12,1966,2,1,1
5200000,161,134,8,1,18,2,2,5,1997,2,1,1
9100000,163,90,10,1,30,6,1,9,1971,3,2,1
9800000,163,138,3,2,40,10,11,22,1988,3,4,1
9200000,163,139,8,1,41,8,1,12,1968,2,1,1
8500000,163,138,5,2,33,9,7,9,1966,5,4,1
35000000,101,85,13,1,52,9,2,4,2016,1,3,1
14250000,35,33,4,1,24,5,2,12,1953,4,2,2
16690000,35,33,6,1,36,8,14,14,1971,5,2,2
15800000,35,33,5,1,38,10,12,16,1973,3,3,2
8300000,101,58,6,1,14,3,2,2,1997,4,1,1
13500000,101,58,3,1,32,6,7,9,1961,5,4,2
10100000,25,88,9,1,31,6,5,9,1963,3,5,2
17600000,163,139,19,1,34,9,7,28,2022,4,1,1
9300000,163,139,11,1,37,9,7,9,1965,3,4,2
15000000,163,140,20,1,37,9,12,16,2020,3,6,1
14500000,25,88,15,1,40,9,14,22,2008,5,1,2
11550000,25,88,9,1,36,10,9,25,2016,3,3,2
11900000,25,90,15,1,36,10,9,9,1971,5,4,2
16800000,163,139,19,1,42,9,8,25,2019,4,3,1
17500000,163,139,19,1,34,9,7,28,2022,4,1,1
8899000,163,139,17,1,35,9,1,12,1968,3,1,1
16900000,163,90,18,1,47,16,6,16,1997,1,1,1
12000000,163,88,10,2,40,10,12,22,2008,5,4,1
11500000,163,139,5,1,38,9,9,12,1967,4,4,1
8950000,163,138,23,1,38,10,19,22,2007,3,4,1
10500000,163,139,7,1,31,5,2,5,1965,3,2,2
16400000,163,139,19,1,37,9,9,29,1928,1,1,1
16500000,163,140,20,1,40,9,9,16,2021,3,3,1
8700000,25,88,15,1,28,5,4,5,1966,2,1,1
9700000,25,88,7,1,35,10,2,12,1966,3,4,2
14500000,25,88,15,1,42,10,10,11,2021,5,1,1
14500000,164,141,5,1,36,10,7,12,2017,4,3,1
16000000,163,139,19,1,35,9,21,28,2021,3,1,1
9800000,163,90,10,1,34,9,3,12,1970,3,4,2
6200000,165,141,14,1,29,6,1,4,2015,5,2,2
18500000,163,139,19,1,42,12,26,28,2020,2,1,1
12300000,25,139,11,1,34,7,2,3,1954,5,5,3
11000000,163,138,6,2,36,10,5,12,1966,5,4,1
15250000,25,88,6,1,40,15,16,22,2021,5,1,1
20000000,163,140,23,1,36,10,5,12,1969,2,1,1
9990000,163,138,6,2,40,5,4,10,2021,1,1,1
8850000,25,88,15,1,31,6,3,5,1962,2,2,2
10500000,163,90,18,1,30,6,3,9,1969,5,2,1
8400000,163,139,10,1,34,9,2,14,1974,1,4,1
11500000,25,139,8,1,38,9,3,16,1982,2,1,1
7150000,163,138,4,1,22,3,1,9,1975,5,2,1
9500000,25,139,10,1,35,9,3,8,1997,3,4,2
14000000,25,88,10,1,46,12,12,17,2003,3,4,2
7990000,25,88,18,1,34,10,6,12,1978,2,1,1
9950000,163,139,4,1,33,7,4,5,1954,3,2,1
11000000,163,139,5,1,31,5,7,9,1965,4,2,2
9950000,163,139,4,1,33,7,4,5,1954,2,1,1
9600000,25,139,3,1,29,6,2,5,1966,2,2,2
10000000,163,138,10,1,42,10,5,16,2004,3,4,1
8990000,163,139,15,1,33,8,6,9,1964,3,2,1
13200000,25,88,13,1,40,20,13,14,1991,5,1,2
13500000,163,139,10,1,30,8,4,19,2018,4,3,1
10300000,163,139,7,1,28,6,2,5,1965,3,2,2
8950000,163,139,9,1,29,6,2,5,1997,3,4,2
7750000,166,142,15,1,42,11,13,24,2008,3,4,2
10800000,25,88,5,1,35,10,9,12,1966,3,4,2
12690000,163,138,23,1,41,16,17,22,2007,4,4,1
12190000,163,138,3,1,38,9,14,14,1970,3,4,2
12300000,163,138,5,1,33,6,4,12,1997,4,4,1
12000000,25,139,10,1,37,9,14,17,1997,3,4,1
10990000,163,141,36,1,39,9,8,12,1979,5,4,1
10100000,163,138,17,1,34,6,8,9,1974,3,4,1
16800000,163,90,14,1,41,12,11,15,1988,2,1,1
12300000,163,138,15,1,38,10,7,24,2009,3,4,1
11000000,25,88,10,1,34,8,4,14,1968,3,2,2
14000000,25,88,9,1,39,10,6,16,1988,5,4,2
9500000,25,88,12,1,35,9,2,14,1971,3,5,2
10300000,163,139,5,1,28,6,2,5,1965,1,2,2
18850000,163,139,19,1,43,15,23,28,1997,5,1,1
16800000,163,90,15,1,41,12,11,15,1988,2,1,1
15000000,163,140,15,1,40,10,9,16,2020,3,3,1
14600000,163,139,19,1,35,15,17,28,1997,1,1,1
13499000,163,138,15,1,41,16,19,22,2013,4,4,2
13000000,163,138,14,1,39,10,8,14,1997,3,1,1
12700000,163,139,19,1,33,12,10,28,1997,2,1,1
9790000,163,138,4,2,33,8,2,9,1965,3,4,1
14500000,163,138,10,1,42,10,11,14,1997,3,1,1
13499000,25,88,6,1,36,10,2,12,1966,5,4,2
13300000,25,88,8,1,40,9,2,17,2010,5,1,2
11800000,163,90,15,1,34,6,1,9,1975,2,1,1
11500000,25,139,7,1,38,9,17,17,1981,2,1,1
9899000,163,138,17,1,39,9,4,14,2010,3,4,1
9500000,163,139,15,1,35,9,1,16,1977,5,4,2
16500000,163,139,7,2,35,9,15,27,2021,5,1,1
11400000,163,139,15,1,36,8,15,16,1977,2,4,2
11500000,25,90,11,1,34,7,9,17,2006,5,3,2
11300000,25,88,15,1,40,9,4,12,1984,2,1,1
18400000,163,139,21,1,50,14,8,24,2004,4,3,2
14500000,163,139,7,2,37,9,3,27,2021,1,1,1
15500000,163,139,19,1,36,10,20,30,2021,1,1,1
15500000,163,139,21,1,35,9,24,28,2021,5,1,1
14700000,163,139,19,1,37,10,4,28,2021,1,1,1
10750000,163,141,26,1,40,13,3,10,2022,1,1,1
15292703,163,139,19,1,37,4,16,30,2021,1,1,1
14550000,163,139,19,1,37,9,12,28,2021,1,1,1
11930000,163,139,11,1,40,6,8,14,1974,3,4,1
10997000,163,139,9,1,34,9,10,14,1973,3,4,1
18600000,163,139,15,1,38,18,16,22,2019,4,3,1
9900000,25,88,12,1,34,7,1,9,1968,2,1,1
10990000,25,139,8,1,39,8,1,12,1983,5,5,2
9500000,25,139,7,1,34,10,2,12,1977,1,5,1
10990000,163,138,16,1,40,10,6,16,2011,3,4,2
12500000,25,88,10,1,39,9,6,22,2009,2,1,1
9900000,25,139,8,1,32,6,4,4,1961,3,2,1
10750000,163,139,9,1,34,9,3,12,1967,2,1,1
10000000,163,140,25,2,37,9,2,22,2006,3,4,1
35000000,163,140,21,1,52,15,18,23,2020,4,1,1
15500000,163,140,15,1,42,9,14,15,2021,3,3,1
15500000,163,138,2,1,50,9,2,24,2003,3,3,2
15090000,163,140,20,1,38,9,8,15,2018,5,6,1
13600000,163,139,19,1,37,11,11,24,2020,1,1,1
11100000,163,140,22,1,32,6,2,4,1961,3,2,2
15700000,25,88,15,1,40,9,15,22,2008,4,1,2
9950000,163,138,19,1,32,7,1,9,1967,3,4,1
17700000,163,140,20,1,40,9,10,18,2020,5,1,1
16000000,163,140,20,1,35,9,15,18,2020,5,1,1
13500000,25,139,9,1,37,8,14,17,1984,5,3,2
11000000,163,138,14,1,30,6,4,5,1962,2,1,1
10300000,163,138,16,1,38,10,12,17,2010,3,4,1
9990000,163,138,4,1,35,10,2,16,2003,5,4,1
9400000,163,139,11,1,39,9,3,10,1979,3,2,1
12600000,25,88,12,1,39,9,10,14,2009,3,3,2
15100000,163,140,20,1,35,10,6,15,1997,2,1,1
14500000,25,88,10,1,39,8,15,15,2009,1,4,2
14600000,25,88,10,1,43,8,13,17,2009,2,1,1
10350000,25,88,4,1,33,6,5,9,1975,2,1,1
7050000,163,138,4,1,21,3,3,9,1975,3,2,1
10500000,163,139,12,1,36,10,10,12,1968,3,1,1
15990000,25,88,7,1,40,10,16,17,2017,5,3,2
12850000,25,88,19,1,40,10,11,11,2021,5,1,1
10900000,163,90,11,1,29,6,4,9,1971,4,2,1
11100000,163,143,34,1,33,6,4,5,1961,2,1,1
10500000,163,139,5,1,43,9,6,9,1985,2,1,1
11300000,163,138,6,2,41,9,7,16,1984,5,4,1
9700000,163,138,5,2,40,10,12,12,1979,4,4,1
9800000,25,139,9,1,38,8,6,17,1984,2,1,1
13750000,25,88,15,1,50,11,4,16,1994,2,1,1
10000000,163,139,9,1,34,9,3,12,1967,3,4,1
13700000,25,88,6,1,40,10,10,16,1988,2,1,1
11550000,25,88,10,1,35,8,4,16,2005,2,1,1
9800000,25,88,12,1,30,6,3,5,1961,3,2,2
9950000,163,139,2,1,33,7,4,5,1997,2,1,1
10900000,163,139,11,1,38,9,12,14,1974,3,4,1
14800000,25,88,13,1,39,10,10,11,1997,3,1,1
8500000,163,138,4,1,35,6,9,9,1971,2,1,1
8500000,163,139,5,1,31,6,3,5,1997,2,1,1
9390000,163,138,18,1,32,6,4,9,1966,2,1,1
8800000,163,90,20,1,30,6,1,5,1965,3,2,2
9000000,163,138,4,1,32,6,2,9,1975,3,2,1
17000000,25,88,6,1,40,15,4,22,2021,5,1,1
8100000,163,138,4,1,32,6,1,9,1975,3,2,1
12700000,163,138,12,1,41,9,10,14,1997,5,1,1
8700000,163,139,10,1,31,6,1,5,1965,3,4,2
11690000,25,139,12,1,53,9,2,5,1955,3,2,1
16000000,163,139,19,1,44,9,24,28,2021,2,1,1
16800000,163,140,20,1,39,10,15,15,2020,2,1,1
9850000,25,88,17,1,31,6,5,5,1963,3,2,2
8800000,163,138,4,1,34,6,8,9,1975,3,2,1
10500000,25,139,9,1,38,8,7,17,1984,3,4,2
9600000,163,138,11,1,38,11,4,12,1981,2,1,1
10550000,163,138,5,2,38,9,6,18,2008,5,4,1
10300000,163,138,23,1,37,10,3,22,2007,3,4,1
10000000,163,139,9,1,38,8,12,17,1999,2,1,1
24000000,163,140,4,2,49,26,7,23,2020,2,1,1
10500000,163,138,13,1,36,8,4,23,1982,3,4,1
12000000,25,90,13,1,51,8,1,5,1955,3,2,2
14200000,163,141,36,1,38,10,5,22,2008,5,4,1
12500000,25,139,7,1,38,8,11,17,1981,5,4,2
10650000,163,139,15,1,36,8,15,16,1977,2,1,1
11000000,163,138,25,1,38,8,5,14,2007,5,4,1
11900000,25,139,11,1,51,9,1,5,1954,3,4,2
11800000,25,88,12,1,43,9,10,12,1980,3,4,2
11500000,25,88,11,1,36,11,1,14,2002,5,4,2
11000000,163,138,19,1,32,7,5,9,1967,4,4,1
10950000,25,88,14,1,32,6,5,5,1963,1,2,2
10500000,25,88,6,1,32,5,1,9,1964,3,5,2
10400000,163,138,6,2,39,10,15,22,2008,3,4,1
8500000,163,138,20,1,25,3,5,5,1968,2,1,1
8980000,163,139,5,1,33,7,4,5,1997,3,2,1
15900000,25,88,12,1,40,10,3,9,2016,5,3,2
9100000,163,139,6,1,33,6,5,5,1966,3,4,1
9000000,163,139,6,1,30,6,1,5,1964,2,1,1
11000000,163,139,13,1,30,5,5,5,1964,3,2,1
26000000,25,88,6,1,57,16,6,40,2012,4,3,2
21500000,25,88,10,1,52,17,2,23,2009,4,3,2
17990000,163,139,19,1,41,12,13,25,2019,5,3,1
15850000,163,139,19,1,41,12,10,30,2022,2,1,1
13400000,25,88,15,1,40,9,11,11,2021,5,1,1
13400000,25,88,8,1,40,8,3,17,2010,3,1,2
12500000,25,139,7,1,37,8,3,17,1981,5,4,2
11700000,25,88,12,1,35,6,3,5,1959,3,2,2
11200000,163,138,23,1,38,8,12,17,1995,1,4,1
11200000,163,138,17,1,38,8,6,14,2010,4,4,1
10590000,25,88,10,1,34,9,11,12,1965,3,4,2
10400000,163,139,10,1,38,10,7,14,1974,3,4,1
10400000,163,138,21,1,35,9,5,12,1965,2,1,1
10000000,163,138,18,1,38,10,7,22,2013,2,1,1
9700000,163,141,33,1,38,10,13,18,2009,2,1,1
9700000,163,138,5,2,40,10,12,12,1979,2,1,1
9000000,163,138,20,1,24,3,1,5,1968,2,1,1
9600000,163,139,7,1,31,6,4,5,1997,3,4,2
15900000,163,140,20,1,41,9,2,16,2020,5,1,1
21000000,25,88,1,1,58,17,4,31,2009,2,1,1
18500000,163,140,20,1,47,14,6,14,1997,2,1,1
17500000,163,139,12,1,34,9,9,10,2018,4,3,1
17000000,163,140,13,1,38,9,6,15,1987,2,1,1
15250000,163,139,19,1,32,3,10,28,2021,2,1,1
13650000,25,88,15,1,42,10,8,11,2021,3,1,1
12750000,163,138,15,1,38,9,14,18,2006,5,3,2
12300000,163,138,15,1,35,9,15,18,2006,2,1,1
19000000,47,47,3,1,38,9,1,6,1917,3,2,2
22976000,47,47,7,1,35,5,2,7,1914,1,2,2
29800000,47,102,7,1,27,10,4,5,1876,4,2,3
9300000,47,47,6,1,15,9,4,4,1917,3,2,3
26800000,47,102,7,1,27,9,3,5,1876,1,2,3
25200000,47,102,7,1,25,9,3,5,1876,1,2,3
9600000,163,138,6,1,33,6,5,5,1961,3,2,1
10400000,163,139,14,1,33,7,5,9,1971,5,2,1
13500000,163,139,19,1,35,11,17,27,1997,1,1,1
29800000,47,102,7,1,27,9,4,5,1876,4,2,3
17000000,44,47,8,1,33,8,4,12,1974,5,4,2
14770000,47,47,5,1,45,10,2,8,1916,3,2,2
6650000,167,144,17,1,31,3,23,23,2008,1,2,2
18500000,44,47,6,1,32,7,3,5,1925,4,2,2
19000000,44,43,5,1,38,8,6,10,1951,1,2,2
24000000,47,47,8,1,40,9,7,9,1987,2,1,1
30500000,47,102,7,1,27,9,4,5,1876,4,2,3
21299000,47,47,6,1,35,8,3,9,1967,1,2,2
16500000,44,43,7,1,33,8,7,12,1974,5,4,2
10200000,168,145,13,1,37,8,10,14,1995,3,4,2
11500000,169,146,7,1,39,8,3,12,1978,2,1,1
11700000,170,147,3,1,38,10,11,22,2000,3,4,2
10050000,168,145,6,2,39,10,5,14,1996,5,3,2
10200000,170,147,20,1,39,8,14,14,1997,3,4,2
9300000,170,148,12,1,40,7,3,14,1985,3,4,2
9490000,168,149,15,1,35,12,8,17,1998,2,1,1
37500000,47,102,7,1,33,9,5,5,1876,4,2,3
21500000,47,47,3,1,38,9,7,9,1966,5,2,2
19000000,44,47,5,1,41,8,2,5,1997,4,1,1
6000000,171,148,14,2,38,13,10,17,1997,5,1,1
9300000,170,148,8,1,38,7,12,14,1987,3,4,2
9200000,170,148,6,1,39,10,3,14,1997,2,1,1
9300000,170,148,7,1,38,7,12,14,1997,2,1,1
11700000,170,148,7,1,39,10,11,19,2001,5,3,2
8500000,168,145,7,1,36,9,2,14,1995,3,3,2
9500000,170,147,8,1,38,8,13,17,1985,5,4,2
10099000,168,149,15,1,39,10,16,22,1996,5,4,2
8600000,170,148,8,1,40,9,4,14,1986,2,1,1
8500000,170,148,17,1,36,9,17,17,1997,2,1,1
10350000,168,149,13,1,38,8,7,14,1996,3,4,2
9300000,170,147,7,1,40,8,13,17,1986,2,1,1
8300000,170,148,5,1,38,8,1,14,1985,2,1,1
10700000,170,148,10,1,40,9,15,17,1985,5,4,2
9900000,170,148,7,1,39,8,9,14,1997,5,4,2
9300000,168,149,18,1,39,9,9,12,1996,1,4,2
7500000,172,148,39,1,40,10,4,16,1997,2,1,1
8300000,170,148,12,1,38,8,15,17,1997,2,1,1
10950000,173,146,20,1,38,10,10,22,1987,2,1,1
9500000,168,149,15,1,39,9,7,17,1996,3,4,2
10500000,170,148,14,1,40,9,11,14,1985,3,4,2
11980000,170,147,1,1,36,7,6,17,1997,2,1,1
9900000,170,148,5,1,38,8,12,17,1996,3,4,2
9300000,169,147,10,1,38,8,4,17,1983,1,4,2
12750000,170,148,6,1,38,9,8,10,1997,5,4,2
8990000,170,148,7,1,38,8,11,14,1987,2,1,1
11200000,170,147,7,1,38,8,14,17,1997,2,1,1
10449000,170,148,5,1,38,8,3,14,1997,3,4,2
8200000,168,145,16,1,42,4,6,6,2020,2,3,1
5000000,174,150,35,2,30,5,4,5,1980,5,2,2
8970000,170,148,12,1,39,8,11,17,1997,5,4,2
9500000,168,149,17,1,35,12,8,17,1999,2,1,1
5900000,168,145,16,1,24,3,1,6,2020,2,3,1
10200000,170,148,15,1,39,8,7,14,1985,3,4,2
8500000,172,148,12,2,36,10,5,12,1974,5,1,1
8100000,172,148,13,2,32,6,2,5,1965,2,1,1
7800000,172,148,56,1,31,6,3,9,1997,3,1,1
10200000,170,147,6,1,38,8,17,17,2000,3,4,2
9500000,170,148,10,1,41,9,13,14,1997,2,4,2
8900000,170,148,5,1,38,8,16,17,1986,2,1,1
8500000,170,148,15,1,38,8,4,17,1997,3,4,2
10800000,168,145,11,1,38,10,16,22,1995,2,1,1
11999999,170,148,10,1,39,10,10,19,1997,5,3,2
5000000,175,148,35,2,34,10,6,17,2021,2,1,1
10750000,170,147,3,1,38,10,3,22,1999,3,4,2
9900000,169,147,11,1,38,8,15,17,1984,3,4,3
